"product_code","setid","part_num","numerator_value","numerator_unit","denominator_value","denominator_unit","base_of_strength"
"49035-090","3bbc126e-dce5-4d1b-8276-975ebf23958a","2","10","mg","","","DEXTROMETHORPHAN"
"49035-090","3bbc126e-dce5-4d1b-8276-975ebf23958a","2","5","mg","","","PHENYLEPHRINE"
"55154-0667","b7ea52fa-f1be-4cc0-9106-8ceed6c0e04b","0","100","mg","","","DOCUSATE"
"57896-251","e65dbd01-2d5e-4067-ad98-98d879cfb5ee","0","500","mg","","","ACETAMINOPHEN"
"37012-742","274dd0d9-6572-49e5-9677-062a5e83fe3f","0","220","mg","","","NAPROXEN"
"41163-313","4b78d0c8-7d0c-45e6-9b36-b248f002f2b8","0","10","mg","","","FAMOTIDINE"
"11673-599","b1bca0b6-e3c1-4d4c-9838-ad56b327652a","0","12.5","mg","","","DIPHENHYDRAMINE"
"49348-301","73257151-46f1-482a-9a50-3a15999d8b5e","0","15","mg","","","LANSOPRAZOLE"
"0363-0392","bc89cfaf-33e7-463b-8b72-b31877767be4","0","200","mg","","","IBUPROFEN"
"55319-377","7708816d-e2c6-4fda-87ff-19e0ad3927be","0","20","mg","","","FAMOTIDINE"
"50844-611","3a5d7a29-d5ae-4c94-9295-341cb10905a5","0","25","mg","","","DIPHENHYDRAMINE"
"50844-611","3a5d7a29-d5ae-4c94-9295-341cb10905a5","0","200","mg","","","IBUPROFEN"
"63941-452","fe16da46-08dd-4822-b715-1ba57d4ccf7e","0","80","mg","","","ACETAMINOPHEN"
"68196-479","fbbf5138-53e6-46ff-a208-a8780ddd8116","0","25","mg","","","DIPHENHYDRAMINE"
"0378-8880","3b307aea-5a68-4c82-959a-cda4ffbd0a4a","0","10","mg","","","LORATADINE"
"68788-9857","b53e64a7-1e8b-4e3a-9d45-89693a213569","0","100","mg","","","DOCUSATE"
"37808-339","d8d56dc6-c0c2-49fd-ac16-4cecf7d3cb5d","0","200","mg","","","NAPROXEN"
"76237-237","5ab88ada-8c6d-4cda-a8ef-8ab07cc53a9a","0","8.6","mg","","","SENNOSIDES"
"51824-030","f3e21ed8-c9be-470e-a5d0-25b811b4933c","0","220","mg","","","NAPROXEN"
"62211-339","28cd56ab-423c-4574-aefd-ee0a43e0a6cf","0","325","mg","","","ACETAMINOPHEN"
"62211-339","28cd56ab-423c-4574-aefd-ee0a43e0a6cf","0","10","mg","","","DEXTROMETHORPHAN"
"62211-339","28cd56ab-423c-4574-aefd-ee0a43e0a6cf","0","5","mg","","","PHENYLEPHRINE"
"21130-556","58894f98-6d11-4e2f-bf50-d2890f5cc70e","0","500","mg","","","ACETAMINOPHEN"
"21130-556","58894f98-6d11-4e2f-bf50-d2890f5cc70e","0","25","mg","","","DIPHENHYDRAMINE"
"41163-218","87def9e0-0246-42cf-b8ea-2513d52e9f68","0","81","mg","","","ASPIRIN"
"0904-0250","2f58a9c3-cf9a-4f2d-a8d1-929c127351ff","0","60","mg","","","PSEUDOEPHEDRINE"
"0904-0250","2f58a9c3-cf9a-4f2d-a8d1-929c127351ff","0","2.5","mg","","","TRIPROLIDINE"
"59726-530","272d1c77-9c6c-41c8-9d9e-4f3bbdede3eb","0","180","mg","","","DIMETHICONE"
"59779-498","f78d52c3-4139-4a63-b222-5f4dea1d2b4f","0","600","mg","","","GUAIFENESIN"
"11673-447","3e505946-338f-4cb6-82dc-0070c6d07916","0","80","mg","","","ACETAMINOPHEN"
"55670-142","95c87a8c-5fac-4ac9-9139-416851ac099f","0","420","mg","","","Calcium Cation;Carbonate Ion"
"55670-675","95c87a8c-5fac-4ac9-9139-416851ac099f","0","420","mg","","","Calcium Cation;Carbonate Ion"
"50332-0108","207cf327-b35c-405c-979e-af25183e6ae5","0","500","mg","","","ACETAMINOPHEN"
"63868-151","b4edf5b1-398d-405a-8a42-76044b31ebb7","0","10","mg","","","LORATADINE"
"59779-375","b64ab953-e2cc-4253-938e-3f126922ac46","0","2","mg","","","LOPERAMIDE"
"36800-083","ecfd7e18-9867-4b06-9ecb-4bf948036326","0","200","mg","","","IBUPROFEN"
"36800-083","ecfd7e18-9867-4b06-9ecb-4bf948036326","0","30","mg","","","PSEUDOEPHEDRINE"
"0132-0751","be5f87ac-044f-4b38-95c2-140bb60e1ba0","0","100","mg","","","DOCUSATE"
"64092-835","4395b3d5-54b4-4d51-bb6a-75cf59246bc3","0","4","mg","","","CHLORPHENIRAMINE"
"64092-835","4395b3d5-54b4-4d51-bb6a-75cf59246bc3","0","10","mg","","","PHENYLEPHRINE"
"49483-097","0ad617e0-10a6-44fa-be62-4f3cc725fb01","0","8.6","mg","","","SENNOSIDES"
"49483-097","0ad617e0-10a6-44fa-be62-4f3cc725fb01","0","50","mg","","","DOCUSATE"
"51824-018","e25eed0d-183b-45f9-9f33-f5e78be4f430","0","200","mg","","","Ibuprofen"
"61715-084","e529ccd2-a593-4a3c-b612-a17391eea593","0","25","mg","","","DIPHENHYDRAMINE"
"57344-157","a3eaca4a-441e-4c3e-99b0-609dabf85883","0","325","mg","","","ACETAMINOPHEN"
"57344-157","a3eaca4a-441e-4c3e-99b0-609dabf85883","0","2","mg","","","CHLORPHENIRAMINE"
"57344-157","a3eaca4a-441e-4c3e-99b0-609dabf85883","0","5","mg","","","PHENYLEPHRINE"
"49738-657","2966af65-3b88-4067-bdd4-76bc58bdbc40","0","180","mg","","","DIMETHICONE"
"0536-4742","6e86dda6-b4e0-4653-aaae-c2d502e0bf78","0","500","mg","","","CALCIUM CATION;CARBONATE ION"
"54859-702","82f9f52c-797e-4842-9c9a-40213181d99a","0","2","mg","","","DEXBROMPHENIRAMINE"
"54859-702","82f9f52c-797e-4842-9c9a-40213181d99a","0","60","mg","","","PSEUDOEPHEDRINE"
"67544-655","458f701f-6f74-46c7-a801-6669cbf1b5b5","0","5","mg","","","BISACODYL"
"59779-556","c3babea3-15be-1475-27d3-a787e1f56518","0","500","mg","","","ACETAMINOPHEN"
"59779-556","c3babea3-15be-1475-27d3-a787e1f56518","0","25","mg","","","DIPHENHYDRAMINE"
"37808-031","9df37ea0-e1d1-4980-8a49-6d33fc790893","0","325","mg","","","ASPIRIN"
"49789-010","2bd23639-0faf-4386-9dc4-446ff6cc5ba1","0","162.5","mg","","","ACETAMINOPHEN"
"49789-010","2bd23639-0faf-4386-9dc4-446ff6cc5ba1","0","15","mg","","","PSEUDOEPHEDRINE"
"49789-010","2bd23639-0faf-4386-9dc4-446ff6cc5ba1","0","7.5","mg","","","DEXTROMETHORPHAN"
"49789-010","2bd23639-0faf-4386-9dc4-446ff6cc5ba1","0","1","mg","","","CHLORPHENIRAMINE"
"21130-238","8fdfd54f-7999-4346-a928-6662f6c8ca11","0","100","mg","","","DOCUSATE"
"55316-612","f2c2ee16-edee-430a-9f5e-6d9127023a48","0","10","mg","","","LORATADINE"
"59779-334","31ccc867-ca83-70a9-f3d5-5644030047b8","0","250","mg","","","ACETAMINOPHEN"
"59779-334","31ccc867-ca83-70a9-f3d5-5644030047b8","0","250","mg","","","ASPIRIN"
"59779-334","31ccc867-ca83-70a9-f3d5-5644030047b8","0","65","mg","","","CAFFEINE"
"46994-368","baedd855-7d0d-42ce-917c-b4abfdc1afc4","0","220","mg","","","NAPROXEN"
"37012-333","5f564d84-7a62-4d84-af94-3262c707269f","0","650","mg","","","ACETAMINOPHEN"
"53187-530","dda3c826-143e-420c-817e-d46d0ee523fb","0","180","mg","","","DIMETHICONE"
"41163-215","cfaf4a87-b0cf-413a-8718-8d8a622d1256","0","325","mg","","","ACETAMINOPHEN"
"41163-215","cfaf4a87-b0cf-413a-8718-8d8a622d1256","0","10","mg","","","DEXTROMETHORPHAN"
"41163-215","cfaf4a87-b0cf-413a-8718-8d8a622d1256","0","5","mg","","","PHENYLEPHRINE"
"37808-751","dae86831-972b-4a2a-8512-dbe2d252ab36","0","500","mg","","","ACETAMINOPHEN"
"37808-751","dae86831-972b-4a2a-8512-dbe2d252ab36","0","25","mg","","","DIPHENHYDRAMINE"
"55312-440","7ea6a989-e97d-4374-892b-ecb3e81fc50b","0","81","mg","","","ASPIRIN"
"50332-0109","af75f914-6385-42f7-9900-c3c6929b07df","0","200","mg","","","IBUPROFEN"
"36800-190","ba92b18c-d8ca-42ae-b7fe-31b6df946432","0","5","mg","","","BISACODYL"
"50804-001","fa790ec2-248b-43e8-ae41-5ec24195266d","0","15","mg","","","SENNOSIDES"
"68752-005","c26945f5-2a34-43f3-ab8d-aac9af8cdbe9","0","10","mg","","","CETIRIZINE"
"55154-4709","99bf708a-d746-4229-8b7d-0739a339cc21","0","50","mg","","","docusate"
"0113-0548","63aac156-db78-470f-bf6f-47e357633634","0","325","mg","","","ACETAMINOPHEN"
"0113-0548","63aac156-db78-470f-bf6f-47e357633634","0","10","mg","","","DEXTROMETHORPHAN"
"0113-0548","63aac156-db78-470f-bf6f-47e357633634","0","200","mg","","","GUAIFENESIN"
"0113-0548","63aac156-db78-470f-bf6f-47e357633634","0","5","mg","","","PHENYLEPHRINE"
"57896-911","cc77b9d1-7874-4ce8-a763-3a0e1c2891de","0","81","mg","","","ASPIRIN"
"48964-112","0881e041-ef70-4aa6-884d-1044cf86c2a2","0","30","mg","","","PSEUDOEPHEDRINE"
"36800-274","8133c3fc-97ce-46b4-8580-7da9f09f622b","0","81","mg","","","ASPIRIN"
"37205-759","d09db275-8e25-434e-80d1-e1c8c2ef4389","0","500","mg","","","ACETAMINOPHEN"
"37205-759","d09db275-8e25-434e-80d1-e1c8c2ef4389","0","25","mg","","","DIPHENHYDRAMINE"
"0363-0129","8e320aec-4841-468b-934d-829f4fb2267f","0","10","mg","","","CETIRIZINE"
"0904-7914","6a5ad1cd-e6a3-44ad-b9b8-ff9b66f390f6","0","200","mg","","","IBUPROFEN"
"49035-559","7fc09c01-a822-4b8b-a967-dcc7048d226c","0","325","mg","","","ACETAMINOPHEN"
"49035-559","7fc09c01-a822-4b8b-a967-dcc7048d226c","0","5","mg","","","PHENYLEPHRINE"
"49035-559","7fc09c01-a822-4b8b-a967-dcc7048d226c","0","2","mg","","","CHLORPHENIRAMINE"
"0904-5831","7a4ac903-0cb0-446f-8506-baf7eef16093","0","5","mg","","","CETIRIZINE"
"0904-5831","7a4ac903-0cb0-446f-8506-baf7eef16093","0","120","mg","","","PSEUDOEPHEDRINE"
"0113-0437","b97c51ad-4953-4491-9ceb-395550eb5296","0","500","mg","","","ACETAMINOPHEN"
"0113-0437","b97c51ad-4953-4491-9ceb-395550eb5296","0","25","mg","","","DIPHENHYDRAMINE"
"33992-0428","0a0fdd25-9bc2-4109-9a95-e174f60c0a36","0","500","mg","","","ACETAMINOPHEN"
"33992-0428","0a0fdd25-9bc2-4109-9a95-e174f60c0a36","0","65","mg","","","CAFFEINE"
"37808-478","4668db19-3c9f-4456-ba9c-412003b40c40","0","500","mg","","","CARBONATE ION"
"62207-365","fd01353d-1d1d-42b5-9a03-575052189bf5","0","200","mg","","","IBUPROFEN"
"62207-366","fd01353d-1d1d-42b5-9a03-575052189bf5","0","200","mg","","","IBUPROFEN"
"37012-036","f7a7a24b-ecd9-4dab-9d1e-0b03aa99c08e","0","20","mg","","","FAMOTIDINE"
"0615-7773","e8e67c0b-90ec-4eeb-b7d8-b54531521caa","0","8.6","mg","","","SENNOSIDES A AND B"
"0615-7773","e8e67c0b-90ec-4eeb-b7d8-b54531521caa","0","50","mg","","","DOCUSATE"
"55312-014","27c095f2-85e1-45d5-9c6e-b1caac357a50","0","325","mg","","","ACETAMINOPHEN"
"55312-014","27c095f2-85e1-45d5-9c6e-b1caac357a50","0","2","mg","","","CHLORPHENIRAMINE"
"55312-014","27c095f2-85e1-45d5-9c6e-b1caac357a50","0","10","mg","","","DEXTROMETHORPHAN"
"55312-014","27c095f2-85e1-45d5-9c6e-b1caac357a50","0","5","mg","","","PHENYLEPHRINE"
"58154-103","ae708bb5-0bc7-4583-92fa-ee3ebaacea71","0","500","mg","","","CALCIUM CATION"
"57243-226","2bb2176f-baae-4314-af6a-9150da7017a5","0","200","mg","","","CAFFEINE"
"0280-1125","42d75610-d62d-48d9-8364-7b1cf20d30d2","0","325","mg","","","ACETAMINOPHEN"
"0280-1125","42d75610-d62d-48d9-8364-7b1cf20d30d2","0","10","mg","","","DEXTROMETHORPHAN"
"0280-1125","42d75610-d62d-48d9-8364-7b1cf20d30d2","0","6.25","mg","","","DOXYLAMINE"
"0280-1125","42d75610-d62d-48d9-8364-7b1cf20d30d2","0","5","mg","","","PHENYLEPHRINE"
"49781-046","9e6b72ce-5b92-4200-a112-034c3bb9e0d2","0","220","mg","","","NAPROXEN"
"53329-671","6182a3ed-17d6-4fb2-a421-42c95eac7dd7","0","220","mg","","","NAPROXEN"
"46122-231","78a3bf39-fe9c-4f04-913a-5a3cabf8980a","0","100","mg","","","DOCUSATE"
"0363-0452","347fc07c-6bf3-4547-a93b-ae0e687a6364","0","80","mg","","","ACETAMINOPHEN"
"0904-5154","aa662428-e61f-4e22-af4d-8cf63df68c99","0","200","mg","","","GUAIFENESIN"
"63736-200","51ab0ee3-3c94-424d-a30a-2d6c14e3d8ff","0","40","mg","","","Aspirin"
"63736-200","51ab0ee3-3c94-424d-a30a-2d6c14e3d8ff","0","32","mg","","","Caffeine"
"55301-373","7664797e-ea7e-455d-8ceb-049b47ac2bc5","0","500","mg","","","ACETAMINOPHEN"
"55301-373","7664797e-ea7e-455d-8ceb-049b47ac2bc5","0","38","mg","","","DIPHENHYDRAMINE"
"0031-8741","a19d233a-bc41-4603-dcbc-e15088045c2d","0","15","mg","","","DEXTROMETHORPHAN"
"62011-0205","97592ecc-4571-4efe-be1f-45d97f76644a","0","10","mg","","","CETIRIZINE"
"63736-203","465229e8-e07f-4e26-8654-c6ef718948fb","0","250","mg","","","Acetaminophen"
"63736-203","465229e8-e07f-4e26-8654-c6ef718948fb","0","250","mg","","","Aspirin"
"63736-203","465229e8-e07f-4e26-8654-c6ef718948fb","0","65","mg","","","Caffeine"
"30142-374","06bb6675-5668-43cb-853d-97263745b3cb","0","250","mg","","","ACETAMINOPHEN"
"30142-374","06bb6675-5668-43cb-853d-97263745b3cb","0","250","mg","","","ASPIRIN"
"30142-374","06bb6675-5668-43cb-853d-97263745b3cb","0","65","mg","","","CAFFEINE"
"36800-140","f151d48d-a8f7-484e-9ce8-6b2e8dd1093f","0","220","mg","","","NAPROXEN"
"36800-490","7f1cda40-9a67-4de1-af56-ab881c6354c4","0","220","mg","","","NAPROXEN"
"37012-117","18b82a67-505e-4e12-9cc1-1193ee1800a1","0","15","mg","","","LANSOPRAZOLE"
"41163-519","363bddf7-0258-4239-8772-4966fbbe3f6b","0","500","mg","","","ACETAMINOPHEN"
"63941-035","c2af79bf-70e8-4de9-bea0-a2724f21064d","0","10","mg","","","FAMOTIDINE"
"63941-036","c2af79bf-70e8-4de9-bea0-a2724f21064d","0","20","mg","","","FAMOTIDINE"
"55319-022","53665d6a-f120-4d76-9839-eb051606f67b","0","200","mg","","","CIMETIDINE"
"0113-2013","9b9c942c-8c2e-4dae-94e8-20d142b10654","0","5","mg","","","LORATADINE"
"0113-2013","9b9c942c-8c2e-4dae-94e8-20d142b10654","0","120","mg","","","PSEUDOEPHEDRINE"
"37000-476","f047ea34-cad8-4370-94b9-89e8e9ec48c8","0","262","mg","","","Bismuth subsalicylate"
"11673-321","9e943467-c936-48f0-85b4-e38ba9b27c9a","0","10","mg","","","FAMOTIDINE"
"11673-321","9e943467-c936-48f0-85b4-e38ba9b27c9a","0","165","mg","","","MAGNESIUM CATION;HYDROXIDE ION"
"11673-321","9e943467-c936-48f0-85b4-e38ba9b27c9a","0","800","mg","","","CALCIUM CATION"
"42507-917","eb242009-395a-40ae-8dfe-c503835044ef","0","500","mg","","","ACETAMINOPHEN"
"0280-2100","075b103e-0bb4-4b7a-ac0e-5645bcbd0a07","0","81","mg","","","Aspirin"
"50048-139","58eded24-0e91-403b-99a3-c5cb829cc901","0","6","[hp_X]","","","POTASSIUM CATION"
"50048-139","58eded24-0e91-403b-99a3-c5cb829cc901","0","6","[hp_X]","","","CALCIUM CATION"
"50048-139","58eded24-0e91-403b-99a3-c5cb829cc901","0","6","[hp_X]","","","CALCIUM CATION"
"0113-0463","126385d1-d924-4d9c-9f99-766e27749749","0","4","mg","","","CHLORPHENIRAMINE"
"63981-368","d63cd2ad-18cf-4379-b48e-a487334ad9cc","0","220","mg","","","NAPROXEN"
"0135-0057","316ff3d0-b6f0-4565-ad88-de0b5be5a98b","0","25","mg","","","DIPHENHYDRAMINE"
"0135-0058","316ff3d0-b6f0-4565-ad88-de0b5be5a98b","0","50","mg","","","DIPHENHYDRAMINE"
"55154-7776","5deaa86e-993d-4af9-9494-5a0de95e8291","0","600","mg","","","Guaifenesin"
"68210-0401","84ee7230-0bf6-4107-b5fa-d6fa265139d0","0","100","mg","","","DOCUSATE"
"42507-238","093d1796-7ca1-4ad8-ae55-5e3f14d56cec","0","100","mg","","","DOCUSATE"
"15127-963","6f75f89d-5dbc-4c52-a6cf-a57828afbab1","0","325","mg","","","ACETAMINOPHEN"
"15127-963","6f75f89d-5dbc-4c52-a6cf-a57828afbab1","0","200","mg","","","GUAIFENESIN"
"15127-963","6f75f89d-5dbc-4c52-a6cf-a57828afbab1","0","5","mg","","","PHENYLEPHRINE"
"41268-403","449462ef-008e-4758-a4c9-72a230a626e2","0","325","mg","","","ACETAMINOPHEN"
"66424-030","d9480871-7671-450c-b7da-79ece4649c6c","0","100","mg","","","Docusate"
"68016-470","978bd717-1f3f-4516-b3e1-883e9a2aaf17","0","325","mg","","","ACETAMINOPHEN"
"68016-470","978bd717-1f3f-4516-b3e1-883e9a2aaf17","0","10","mg","","","DEXTROMETHORPHAN"
"68016-470","978bd717-1f3f-4516-b3e1-883e9a2aaf17","0","5","mg","","","PHENYLEPHRINE"
"0536-4534","d0aecee1-13f9-4d53-bad5-ba7d8266816a","0","125","mg","","","DIMETHICONE"
"37205-241","ee3bc471-836b-4262-8299-24da3f3f2ab0","0","8.6","mg","","","SENNOSIDES"
"41520-051","2cbf0040-82cc-42b4-9b32-c48c0bf2fdf7","0","200","mg","","","CAFFEINE"
"55910-227","7e57e30f-cb11-4733-b2fd-736518c21c08","0","500","mg","","","ACETAMINOPHEN"
"55154-1485","d159c229-318c-445b-87fb-ef0797903d35","0","100","mg","","","DOCUSATE"
"42254-194","98a219ab-aa30-46cb-ac13-5c9095a75b40","0","200","mg","","","IBUPROFEN"
"0904-1988","2a8c94ee-8267-4da0-b90f-2814e8dc1ebd","0","500","mg","","","ACETAMINOPHEN"
"0904-1983","f40dca66-62c4-4630-aa77-087b297ca7e8","0","500","mg","","","ACETAMINOPHEN"
"21130-765","6132694d-dd65-43f8-9389-a4e48284d2b4","0","4","mg","","","CHLORPHENIRAMINE"
"21130-765","6132694d-dd65-43f8-9389-a4e48284d2b4","0","10","mg","","","PHENYLEPHRINE"
"59779-404","a66e3d8a-5711-4c41-a424-14b8cdad5b68","0","25","mg","","","MECLIZINE"
"0363-0141","98c6ddc9-8103-40b3-a145-ffbe3374ab6c","0","10","mg","","","FAMOTIDINE"
"55315-103","b48fa0fe-78c1-4932-bae1-bc41199bcf4c","0","81","mg","","","ASPIRIN"
"0904-5783","0adcc105-107f-4a71-aa89-e5dbc03087a0","0","325","mg","","","ACETAMINOPHEN"
"41163-647","9bf3546a-9f94-47b5-9b01-aed93e69d5aa","0","200","mg","","","IBUPROFEN"
"0113-0612","80e8a6e8-0c5f-4065-9545-112e146d25ee","0","10","mg","","","LORATADINE"
"61715-089","7d1af7eb-b73f-4980-a321-f8a04075df41","0","150","mg","","","RANITIDINE"
"56062-526","af62d327-791f-48c1-9200-d49b71558885","0","10","mg","","","LORATADINE"
"37012-544","1a952e86-25f3-46df-8d46-0139d3aad015","0","650","mg","","","ACETAMINOPHEN"
"55312-612","a61436d7-4444-4735-984e-270dce69ce4a","0","10","mg","","","LORATADINE"
"13668-029","da9e93a3-31bd-41e0-b21b-5f33b61c5dd1","0","5","mg","","","CETIRIZINE"
"36800-215","0b934114-6056-4f6f-ba19-4b87333588f5","0","325","mg","","","ACETAMINOPHEN"
"36800-215","0b934114-6056-4f6f-ba19-4b87333588f5","0","10","mg","","","DEXTROMETHORPHAN"
"36800-215","0b934114-6056-4f6f-ba19-4b87333588f5","0","5","mg","","","PHENYLEPHRINE"
"30142-886","3a62418b-0389-4b44-a368-8b5b2a38f212","1","325","mg","","","ACETAMINOPHEN"
"30142-886","3a62418b-0389-4b44-a368-8b5b2a38f212","1","5","mg","","","PHENYLEPHRINE"
"30142-886","3a62418b-0389-4b44-a368-8b5b2a38f212","2","325","mg","","","ACETAMINOPHEN"
"30142-886","3a62418b-0389-4b44-a368-8b5b2a38f212","2","2","mg","","","CHLORPHENIRAMINE"
"30142-886","3a62418b-0389-4b44-a368-8b5b2a38f212","2","5","mg","","","PHENYLEPHRINE"
"55312-183","5915431c-197c-46c3-b693-4e0fc18911d3","0","500","mg","","","ACETAMINOPHEN"
"55312-183","5915431c-197c-46c3-b693-4e0fc18911d3","0","60","mg","","","CAFFEINE"
"55312-183","5915431c-197c-46c3-b693-4e0fc18911d3","0","15","mg","","","PYRILAMINE"
"63548-3733","8ec52f26-6b58-4b66-8653-614cf055ba80","0","400","mg","","","GUAIFENESIN"
"55312-381","cea8bb5a-5558-48d3-b591-b2fe7b7170da","0","325","mg","","","ACETAMINOPHEN"
"55312-381","cea8bb5a-5558-48d3-b591-b2fe7b7170da","0","10","mg","","","DEXTROMETHORPHAN"
"55312-381","cea8bb5a-5558-48d3-b591-b2fe7b7170da","0","200","mg","","","GUAIFENESIN"
"55312-381","cea8bb5a-5558-48d3-b591-b2fe7b7170da","0","5","mg","","","PHENYLEPHRINE"
"55111-557","25cca459-fdd6-3847-2207-dd4f019781b5","0","180","mg","","","FEXOFENADINE"
"55111-557","25cca459-fdd6-3847-2207-dd4f019781b5","0","240","mg","","","PSEUDOEPHEDRINE"
"54868-5913","9aa4a1f9-fb03-4698-a278-4bbb6698b009","0","1.34","mg","","","CLEMASTINE"
"68737-224","05703022-d12c-4c1b-b995-b772ffa3e861","0","500","mg","","","Acetaminophen"
"68737-224","05703022-d12c-4c1b-b995-b772ffa3e861","0","25","mg","","","Diphenhydramine"
"0363-0458","799aa3e6-f4ce-4fab-85ec-94f5d2793881","0","10","mg","","","CETIRIZINE"
"42507-405","702a3603-3f65-4a05-a9be-52454aa47442","0","500","mg","","","ACETAMINOPHEN"
"41190-852","0687d51c-35b3-4897-85a7-cea2069b2d63","0","150","mg","","","RANITIDINE"
"24385-369","15ef85b5-e75c-4c44-a9ef-ca8d42bcc888","0","25","mg","","","SENNOSIDES"
"42507-692","879bbd56-2cad-4eb1-b3fa-69af277f7f58","0","180","mg","","","FEXOFENADINE"
"49348-506","d649d7ca-c1ae-40bc-a786-86a96e4de2c6","0","250","mg","","","ACETAMINOPHEN"
"49348-506","d649d7ca-c1ae-40bc-a786-86a96e4de2c6","0","250","mg","","","ASPIRIN"
"49348-506","d649d7ca-c1ae-40bc-a786-86a96e4de2c6","0","65","mg","","","CAFFEINE"
"66715-9747","fa951d50-b79c-4161-8c81-fcf386b0964e","0","500","mg","","","Acetaminophen"
"0113-0139","6f6cb34d-00d6-4448-acd4-02661a788f0d","0","4","mg","","","CHLORPHENIRAMINE"
"0113-0139","6f6cb34d-00d6-4448-acd4-02661a788f0d","0","10","mg","","","PHENYLEPHRINE"
"21130-292","ac55cec2-9c40-4963-add1-9f4decb1d816","0","200","mg","","","IBUPROFEN"
"68391-227","59da9d81-61fb-4ed2-9863-73455726cafa","0","81","mg","","","ASPIRIN"
"0363-0157","0b27c0fd-7ea8-4588-9169-5ad4e8df77ef","0","325","mg","","","ASPIRIN"
"64092-115","37b95264-d650-4c03-8eb4-2e659cc8fa37","0","8.6","mg","","","SENNOSIDES"
"37808-829","efd2389e-b4f2-4e90-9087-ca591e0f290c","0","500","mg","","","ACETAMINOPHEN"
"37808-829","efd2389e-b4f2-4e90-9087-ca591e0f290c","0","25","mg","","","DIPHENHYDRAMINE"
"49781-011","922d0d5e-7d54-4605-a267-9202e7c5a639","0","325","mg","","","ACETAMINOPHEN"
"49781-011","922d0d5e-7d54-4605-a267-9202e7c5a639","0","2","mg","","","CHLORPHENIRAMINE"
"49781-011","922d0d5e-7d54-4605-a267-9202e7c5a639","0","10","mg","","","DEXTROMETHORPHAN"
"49781-011","922d0d5e-7d54-4605-a267-9202e7c5a639","0","5","mg","","","PHENYLEPHRINE"
"0067-6122","6f8c55ff-124b-4e91-893d-5e7c5663b60b","0","10","mg","","","LORATADINE"
"55315-470","0bde8e4a-da6d-4d78-97d9-456dd0b5d399","0","325","mg","","","ACETAMINOPHEN"
"55315-470","0bde8e4a-da6d-4d78-97d9-456dd0b5d399","0","10","mg","","","DEXTROMETHORPHAN"
"55315-470","0bde8e4a-da6d-4d78-97d9-456dd0b5d399","0","5","mg","","","PHENYLEPHRINE"
"50332-0126","6f70ed59-a1f8-4daa-8614-feaf2533687b","0","5","mg","","","PHENYLEPHRINE"
"0615-5532","a36eb503-f6be-4b9f-be33-0424a3d3f3e3","0","625","mg","","","POLYCARBOPHIL"
"63941-441","1fe911d3-4e7d-4af1-87e9-9657f91e4f83","0","81","mg","","","ASPIRIN"
"42507-027","c67ada8e-3f5c-4f3e-9362-243519fcee47","0","81","mg","","","ASPIRIN"
"24385-432","090ebc50-d8ba-4b7b-93af-471679edeb98","0","30","mg","","","PSEUDOEPHEDRINE"
"41163-104","39fed213-58a5-42f0-b5c8-7a652590b65f","0","325","mg","","","ACETAMINOPHEN"
"49035-403","277a6266-e641-4621-bbb9-64195d51b66a","0","25","mg","","","MECLIZINE"
"61715-083","f4cb289c-3652-4c20-a698-eef57fa0f0f4","0","25","mg","","","DIPHENHYDRAMINE"
"68788-9723","f0f88667-2888-4176-98ba-cac06b75bf32","0","12.5","mg","","","MECLIZINE"
"67510-0172","bedac20b-d197-4d6c-9ca1-72d88c2f2a5f","0","125","mg","","","DIMETHICONE"
"51824-016","07bc516b-3605-49cc-a56a-c7478f61322b","0","25","mg","","","DIPHENHYDRAMINE"
"51824-016","07bc516b-3605-49cc-a56a-c7478f61322b","0","500","mg","","","Acetaminophen"
"56062-274","88b0d897-b93f-42c3-88d0-784dd6c555e4","0","81","mg","","","ASPIRIN"
"49738-198","8c47303d-48aa-4e78-9567-7ae48e6d7c7a","0","200","mg","","","IBUPROFEN"
"59779-131","d5503749-81c6-479d-9f2f-b607b20021b7","0","200","mg","","","IBUPROFEN"
"55316-198","190638ee-7cc9-412d-8b69-c1bcbbf96778","0","200","mg","","","IBUPROFEN"
"37808-479","3cf592b2-92be-41d2-83d9-51605dce6f2d","0","25","mg","","","DIPHENHYDRAMINE"
"0363-3440","899acc4f-4d50-41d0-bcf2-9937d58aa923","0","200","mg","","","CAFFEINE"
"62211-220","6618f1ec-7d20-4284-ae3a-feea7573d0ae","0","81","mg","","","ASPIRIN"
"59779-464","00e13779-2592-23f8-9a0e-6a6c6d4ece1d","0","325","mg","","","Acetaminophen"
"59779-464","00e13779-2592-23f8-9a0e-6a6c6d4ece1d","0","12.5","mg","","","Diphenhydramine"
"59779-464","00e13779-2592-23f8-9a0e-6a6c6d4ece1d","0","5","mg","","","Phenylephrine"
"49035-441","bfbd92b7-2fd4-4556-ac7c-33ec54fe4931","0","25","mg","","","DOXYLAMINE"
"11822-0326","f90df709-cc94-4d3d-bb6d-6fed26fb3b2b","0","5","mg","","","BISACODYL"
"55316-742","e4f5579f-ad28-4926-90b4-1772f855ec27","0","220","mg","","","NAPROXEN"
"49631-212","eea230ed-8d78-9355-81a7-d08722aed708","0","83.3","mg","","","Almasilate"
"49631-212","eea230ed-8d78-9355-81a7-d08722aed708","0","133.3","mg","","","Carbonate Ion"
